识别时间,交易日,龙头品种,跟涨品种,板块,方向,20日收益率相关系数,相关样本数,龙头当前涨跌幅,跟涨品种当前涨跌幅,触发原因
2023-09-04 10:59:00,2023-09-04,AO,CU,有色基本金属,向上,0.6555740878,20,0.0413693002,0.0001025398,同板块；过去20个交易日日收益率相关系数=0.6556，不低于阈值0.50；当前方向一致：龙头=4.1369%，候选=0.0103%，同为上涨
2023-09-04 10:59:00,2023-09-04,AO,ZN,有色基本金属,向上,0.6141630401,20,0.0413693002,0.0005299996,同板块；过去20个交易日日收益率相关系数=0.6142，不低于阈值0.50；当前方向一致：龙头=4.1369%，候选=0.0530%，同为上涨
2023-09-04 21:59:00,2023-09-05,BU,FU,能源油品,向上,0.6453802210,20,0.0259419018,0.0008606921,同板块；过去20个交易日日收益率相关系数=0.6454，不低于阈值0.50；当前方向一致：龙头=2.5942%，候选=0.0861%，同为上涨
2023-09-05 09:59:00,2023-09-05,BR,RU,橡胶,向上,0.8747040074,20,0.0535500921,0.0091566633,同板块；过去20个交易日日收益率相关系数=0.8747，不低于阈值0.50；当前方向一致：龙头=5.3550%，候选=0.9157%，同为上涨
2023-09-05 09:59:00,2023-09-05,BR,NR,橡胶,向上,0.8463145036,20,0.0535500921,0.0076722672,同板块；过去20个交易日日收益率相关系数=0.8463，不低于阈值0.50；当前方向一致：龙头=5.3550%，候选=0.7672%，同为上涨
2023-09-05 10:59:00,2023-09-05,BR,RU,橡胶,向上,0.8747040074,20,0.0572101806,0.0113628541,同板块；过去20个交易日日收益率相关系数=0.8747，不低于阈值0.50；当前方向一致：龙头=5.7210%，候选=1.1363%，同为上涨
2023-09-05 10:59:00,2023-09-05,BR,NR,橡胶,向上,0.8463145036,20,0.0572101806,0.0091039120,同板块；过去20个交易日日收益率相关系数=0.8463，不低于阈值0.50；当前方向一致：龙头=5.7210%，候选=0.9104%，同为上涨
2023-09-05 14:59:00,2023-09-05,BR,RU,橡胶,向上,0.8747040074,20,0.0507160855,0.0032440901,同板块；过去20个交易日日收益率相关系数=0.8747，不低于阈值0.50；当前方向一致：龙头=5.0716%，候选=0.3244%，同为上涨
2023-09-05 14:59:00,2023-09-05,BR,NR,橡胶,向上,0.8463145036,20,0.0507160855,0.0001085169,同板块；过去20个交易日日收益率相关系数=0.8463，不低于阈值0.50；当前方向一致：龙头=5.0716%，候选=0.0109%，同为上涨
2023-09-05 15:00:00,2023-09-05,BR,RU,橡胶,向上,0.8747040074,20,0.0494679826,0.0030996499,同板块；过去20个交易日日收益率相关系数=0.8747，不低于阈值0.50；当前方向一致：龙头=4.9468%，候选=0.3100%，同为上涨
2023-09-06 14:59:00,2023-09-06,EB,V,烯烃塑料,向上,0.6254846587,20,0.0486595778,0.0029366716,同板块；过去20个交易日日收益率相关系数=0.6255，不低于阈值0.50；当前方向一致：龙头=4.8660%，候选=0.2937%，同为上涨
2023-09-06 14:59:00,2023-09-06,EB,PP,烯烃塑料,向上,0.6166987620,20,0.0486595778,0.0124457649,同板块；过去20个交易日日收益率相关系数=0.6167，不低于阈值0.50；当前方向一致：龙头=4.8660%，候选=1.2446%，同为上涨
2023-09-06 14:59:00,2023-09-06,EB,L,烯烃塑料,向上,0.6154611349,20,0.0486595778,0.0066490080,同板块；过去20个交易日日收益率相关系数=0.6155，不低于阈值0.50；当前方向一致：龙头=4.8660%，候选=0.6649%，同为上涨
2023-09-06 15:00:00,2023-09-06,EB,V,烯烃塑料,向上,0.6254846587,20,0.0473098141,0.0026732872,同板块；过去20个交易日日收益率相关系数=0.6255，不低于阈值0.50；当前方向一致：龙头=4.7310%，候选=0.2673%，同为上涨
2023-09-06 15:00:00,2023-09-06,EB,PP,烯烃塑料,向上,0.6166987620,20,0.0473098141,0.0115118151,同板块；过去20个交易日日收益率相关系数=0.6167，不低于阈值0.50；当前方向一致：龙头=4.7310%，候选=1.1512%，同为上涨
2023-09-06 15:00:00,2023-09-06,EB,L,烯烃塑料,向上,0.6154611349,20,0.0473098141,0.0066278006,同板块；过去20个交易日日收益率相关系数=0.6155，不低于阈值0.50；当前方向一致：龙头=4.7310%，候选=0.6628%，同为上涨
2023-09-07 15:00:00,2023-09-07,NR,RU,橡胶,向上,0.9682907728,20,0.0405459738,0.0139598288,同板块；过去20个交易日日收益率相关系数=0.9683，不低于阈值0.50；当前方向一致：龙头=4.0546%，候选=1.3960%，同为上涨
2023-09-15 09:59:00,2023-09-15,BU,SC,能源油品,向上,0.5617242969,20,0.0233140812,0.0107631395,同板块；过去20个交易日日收益率相关系数=0.5617，不低于阈值0.50；当前方向一致：龙头=2.3314%，候选=1.0763%，同为上涨
2023-09-15 10:59:00,2023-09-15,BU,SC,能源油品,向上,0.5617242969,20,0.0240738683,0.0071598980,同板块；过去20个交易日日收益率相关系数=0.5617，不低于阈值0.50；当前方向一致：龙头=2.4074%，候选=0.7160%，同为上涨
2023-09-15 11:30:00,2023-09-15,BU,SC,能源油品,向上,0.5617242969,20,0.0272927455,0.0081139970,同板块；过去20个交易日日收益率相关系数=0.5617，不低于阈值0.50；当前方向一致：龙头=2.7293%，候选=0.8114%，同为上涨
2023-09-15 13:59:00,2023-09-15,BU,SC,能源油品,向上,0.5617242969,20,0.0273940190,0.0074281022,同板块；过去20个交易日日收益率相关系数=0.5617，不低于阈值0.50；当前方向一致：龙头=2.7394%，候选=0.7428%，同为上涨
2023-09-15 14:59:00,2023-09-15,BU,SC,能源油品,向上,0.5617242969,20,0.0331609735,0.0052154824,同板块；过去20个交易日日收益率相关系数=0.5617，不低于阈值0.50；当前方向一致：龙头=3.3161%，候选=0.5215%，同为上涨
2023-09-15 15:00:00,2023-09-15,BU,SC,能源油品,向上,0.5617242969,20,0.0350271030,0.0045344628,同板块；过去20个交易日日收益率相关系数=0.5617，不低于阈值0.50；当前方向一致：龙头=3.5027%，候选=0.4534%，同为上涨
2023-10-09 09:59:00,2023-10-09,FU,LU,能源油品,向下,0.9260455805,20,-0.0803073155,-0.0655804780,同板块；过去20个交易日日收益率相关系数=0.9260，不低于阈值0.50；当前方向一致：龙头=-8.0307%，候选=-6.5580%，同为下跌
2023-10-09 09:59:00,2023-10-09,FU,SC,能源油品,向下,0.8650128859,20,-0.0803073155,-0.0718950069,同板块；过去20个交易日日收益率相关系数=0.8650，不低于阈值0.50；当前方向一致：龙头=-8.0307%，候选=-7.1895%，同为下跌
2023-10-09 09:59:00,2023-10-09,FU,BU,能源油品,向下,0.5379483622,20,-0.0803073155,-0.0435854643,同板块；过去20个交易日日收益率相关系数=0.5379，不低于阈值0.50；当前方向一致：龙头=-8.0307%，候选=-4.3585%，同为下跌
2023-10-09 09:59:00,2023-10-09,FU,PG,能源油品,向下,0.5076921991,20,-0.0803073155,-0.0255320333,同板块；过去20个交易日日收益率相关系数=0.5077，不低于阈值0.50；当前方向一致：龙头=-8.0307%，候选=-2.5532%，同为下跌
2023-10-09 10:59:00,2023-10-09,FU,LU,能源油品,向下,0.9260455805,20,-0.0862826551,-0.0722896561,同板块；过去20个交易日日收益率相关系数=0.9260，不低于阈值0.50；当前方向一致：龙头=-8.6283%，候选=-7.2290%，同为下跌
2023-10-09 10:59:00,2023-10-09,FU,SC,能源油品,向下,0.8650128859,20,-0.0862826551,-0.0768927492,同板块；过去20个交易日日收益率相关系数=0.8650，不低于阈值0.50；当前方向一致：龙头=-8.6283%，候选=-7.6893%，同为下跌
2023-10-09 10:59:00,2023-10-09,FU,BU,能源油品,向下,0.5379483622,20,-0.0862826551,-0.0480938517,同板块；过去20个交易日日收益率相关系数=0.5379，不低于阈值0.50；当前方向一致：龙头=-8.6283%，候选=-4.8094%，同为下跌
2023-10-09 10:59:00,2023-10-09,FU,PG,能源油品,向下,0.5076921991,20,-0.0862826551,-0.0429735965,同板块；过去20个交易日日收益率相关系数=0.5077，不低于阈值0.50；当前方向一致：龙头=-8.6283%，候选=-4.2974%，同为下跌
2023-10-09 11:30:00,2023-10-09,FU,LU,能源油品,向下,0.9260455805,20,-0.0888622148,-0.0739619314,同板块；过去20个交易日日收益率相关系数=0.9260，不低于阈值0.50；当前方向一致：龙头=-8.8862%，候选=-7.3962%，同为下跌
2023-10-09 11:30:00,2023-10-09,FU,SC,能源油品,向下,0.8650128859,20,-0.0888622148,-0.0825149828,同板块；过去20个交易日日收益率相关系数=0.8650，不低于阈值0.50；当前方向一致：龙头=-8.8862%，候选=-8.2515%，同为下跌
2023-10-09 11:30:00,2023-10-09,FU,BU,能源油品,向下,0.5379483622,20,-0.0888622148,-0.0502178004,同板块；过去20个交易日日收益率相关系数=0.5379，不低于阈值0.50；当前方向一致：龙头=-8.8862%，候选=-5.0218%，同为下跌
2023-10-09 11:30:00,2023-10-09,FU,PG,能源油品,向下,0.5076921991,20,-0.0888622148,-0.0454779461,同板块；过去20个交易日日收益率相关系数=0.5077，不低于阈值0.50；当前方向一致：龙头=-8.8862%，候选=-4.5478%，同为下跌
2023-10-09 13:59:00,2023-10-09,FU,LU,能源油品,向下,0.9260455805,20,-0.0928427281,-0.0762893940,同板块；过去20个交易日日收益率相关系数=0.9260，不低于阈值0.50；当前方向一致：龙头=-9.2843%，候选=-7.6289%，同为下跌
2023-10-09 13:59:00,2023-10-09,FU,SC,能源油品,向下,0.8650128859,20,-0.0928427281,-0.0854849271,同板块；过去20个交易日日收益率相关系数=0.8650，不低于阈值0.50；当前方向一致：龙头=-9.2843%，候选=-8.5485%，同为下跌
2023-10-09 13:59:00,2023-10-09,FU,BU,能源油品,向下,0.5379483622,20,-0.0928427281,-0.0517404399,同板块；过去20个交易日日收益率相关系数=0.5379，不低于阈值0.50；当前方向一致：龙头=-9.2843%，候选=-5.1740%，同为下跌
2023-10-09 13:59:00,2023-10-09,FU,PG,能源油品,向下,0.5076921991,20,-0.0928427281,-0.0538490608,同板块；过去20个交易日日收益率相关系数=0.5077，不低于阈值0.50；当前方向一致：龙头=-9.2843%，候选=-5.3849%，同为下跌
2023-10-09 14:59:00,2023-10-09,FU,LU,能源油品,向下,0.9260455805,20,-0.0935313115,-0.0776845138,同板块；过去20个交易日日收益率相关系数=0.9260，不低于阈值0.50；当前方向一致：龙头=-9.3531%，候选=-7.7685%，同为下跌
2023-10-09 14:59:00,2023-10-09,FU,SC,能源油品,向下,0.8650128859,20,-0.0935313115,-0.0855860540,同板块；过去20个交易日日收益率相关系数=0.8650，不低于阈值0.50；当前方向一致：龙头=-9.3531%，候选=-8.5586%，同为下跌
2023-10-09 14:59:00,2023-10-09,FU,BU,能源油品,向下,0.5379483622,20,-0.0935313115,-0.0534758050,同板块；过去20个交易日日收益率相关系数=0.5379，不低于阈值0.50；当前方向一致：龙头=-9.3531%，候选=-5.3476%，同为下跌
2023-10-09 14:59:00,2023-10-09,FU,PG,能源油品,向下,0.5076921991,20,-0.0935313115,-0.0473967517,同板块；过去20个交易日日收益率相关系数=0.5077，不低于阈值0.50；当前方向一致：龙头=-9.3531%，候选=-4.7397%，同为下跌
2023-10-09 15:00:00,2023-10-09,FU,LU,能源油品,向下,0.9260455805,20,-0.0933991336,-0.0781934433,同板块；过去20个交易日日收益率相关系数=0.9260，不低于阈值0.50；当前方向一致：龙头=-9.3399%，候选=-7.8193%，同为下跌
2023-10-09 15:00:00,2023-10-09,FU,SC,能源油品,向下,0.8650128859,20,-0.0933991336,-0.0850159755,同板块；过去20个交易日日收益率相关系数=0.8650，不低于阈值0.50；当前方向一致：龙头=-9.3399%，候选=-8.5016%，同为下跌
2023-10-09 15:00:00,2023-10-09,FU,BU,能源油品,向下,0.5379483622,20,-0.0933991336,-0.0537051713,同板块；过去20个交易日日收益率相关系数=0.5379，不低于阈值0.50；当前方向一致：龙头=-9.3399%，候选=-5.3705%，同为下跌
2023-10-09 15:00:00,2023-10-09,FU,PG,能源油品,向下,0.5076921991,20,-0.0933991336,-0.0473794247,同板块；过去20个交易日日收益率相关系数=0.5077，不低于阈值0.50；当前方向一致：龙头=-9.3399%，候选=-4.7379%，同为下跌
2023-11-27 09:59:00,2023-11-27,AG,AU,贵金属,向上,0.5700176537,20,0.0433580944,0.0083970703,同板块；过去20个交易日日收益率相关系数=0.5700，不低于阈值0.50；当前方向一致：龙头=4.3358%，候选=0.8397%，同为上涨
2023-11-27 10:59:00,2023-11-27,AG,AU,贵金属,向上,0.5700176537,20,0.0445266142,0.0083724516,同板块；过去20个交易日日收益率相关系数=0.5700，不低于阈值0.50；当前方向一致：龙头=4.4527%，候选=0.8372%，同为上涨
2023-11-27 11:30:00,2023-11-27,AG,AU,贵金属,向上,0.5700176537,20,0.0425687180,0.0075359066,同板块；过去20个交易日日收益率相关系数=0.5700，不低于阈值0.50；当前方向一致：龙头=4.2569%，候选=0.7536%，同为上涨
2023-11-27 13:59:00,2023-11-27,AG,AU,贵金属,向上,0.5700176537,20,0.0458365341,0.0089611390,同板块；过去20个交易日日收益率相关系数=0.5700，不低于阈值0.50；当前方向一致：龙头=4.5837%，候选=0.8961%，同为上涨
2023-11-27 14:59:00,2023-11-27,AG,AU,贵金属,向上,0.5700176537,20,0.0408038866,0.0090667006,同板块；过去20个交易日日收益率相关系数=0.5700，不低于阈值0.50；当前方向一致：龙头=4.0804%，候选=0.9067%，同为上涨
2023-11-27 15:00:00,2023-11-27,AG,AU,贵金属,向上,0.5700176537,20,0.0405186311,0.0089196572,同板块；过去20个交易日日收益率相关系数=0.5700，不低于阈值0.50；当前方向一致：龙头=4.0519%，候选=0.8920%，同为上涨
2023-12-04 09:59:00,2023-12-04,AU,AG,贵金属,向上,0.6044552192,20,0.0179187089,0.0132134237,同板块；过去20个交易日日收益率相关系数=0.6045，不低于阈值0.50；当前方向一致：龙头=1.7919%，候选=1.3213%，同为上涨
2023-12-04 10:59:00,2023-12-04,AU,AG,贵金属,向上,0.6044552192,20,0.0170459220,0.0116172805,同板块；过去20个交易日日收益率相关系数=0.6045，不低于阈值0.50；当前方向一致：龙头=1.7046%，候选=1.1617%，同为上涨
2023-12-04 11:30:00,2023-12-04,AU,AG,贵金属,向上,0.6044552192,20,0.0159146600,0.0097149633,同板块；过去20个交易日日收益率相关系数=0.6045，不低于阈值0.50；当前方向一致：龙头=1.5915%，候选=0.9715%，同为上涨
2023-12-04 13:59:00,2023-12-04,AU,AG,贵金属,向上,0.6044552192,20,0.0166741068,0.0099042373,同板块；过去20个交易日日收益率相关系数=0.6045，不低于阈值0.50；当前方向一致：龙头=1.6674%，候选=0.9904%，同为上涨
2023-12-20 11:30:00,2023-12-20,EG,PX,聚酯产业链,向上,0.7512667751,20,0.0350295313,0.0175774544,同板块；过去20个交易日日收益率相关系数=0.7513，不低于阈值0.50；当前方向一致：龙头=3.5030%，候选=1.7577%，同为上涨
2023-12-20 11:30:00,2023-12-20,EG,PF,聚酯产业链,向上,0.7460696280,20,0.0350295313,0.0114552658,同板块；过去20个交易日日收益率相关系数=0.7461，不低于阈值0.50；当前方向一致：龙头=3.5030%，候选=1.1455%，同为上涨
2023-12-20 11:30:00,2023-12-20,EG,TA,聚酯产业链,向上,0.7168017351,20,0.0350295313,0.0159270610,同板块；过去20个交易日日收益率相关系数=0.7168，不低于阈值0.50；当前方向一致：龙头=3.5030%，候选=1.5927%，同为上涨
2023-12-20 13:59:00,2023-12-20,EG,PX,聚酯产业链,向上,0.7512667751,20,0.0381999524,0.0194451111,同板块；过去20个交易日日收益率相关系数=0.7513，不低于阈值0.50；当前方向一致：龙头=3.8200%，候选=1.9445%，同为上涨
2023-12-20 13:59:00,2023-12-20,EG,PF,聚酯产业链,向上,0.7460696280,20,0.0381999524,0.0132918230,同板块；过去20个交易日日收益率相关系数=0.7461，不低于阈值0.50；当前方向一致：龙头=3.8200%，候选=1.3292%，同为上涨
2023-12-20 13:59:00,2023-12-20,EG,TA,聚酯产业链,向上,0.7168017351,20,0.0381999524,0.0184050352,同板块；过去20个交易日日收益率相关系数=0.7168，不低于阈值0.50；当前方向一致：龙头=3.8200%，候选=1.8405%，同为上涨
2023-12-20 14:59:00,2023-12-20,EG,PX,聚酯产业链,向上,0.7512667751,20,0.0331450120,0.0200682531,同板块；过去20个交易日日收益率相关系数=0.7513，不低于阈值0.50；当前方向一致：龙头=3.3145%，候选=2.0068%，同为上涨
2023-12-20 14:59:00,2023-12-20,EG,PF,聚酯产业链,向上,0.7460696280,20,0.0331450120,0.0130769044,同板块；过去20个交易日日收益率相关系数=0.7461，不低于阈值0.50；当前方向一致：龙头=3.3145%，候选=1.3077%，同为上涨
