识别时间,交易日,龙头品种,板块,方向,当前涨跌幅,当前增减仓幅度,前20日最高价或最低价,前20日平均涨跌幅绝对值,前20日平均增减仓幅度绝对值,首次突破时间,识别小时,历史窗口开始,历史窗口结束,触发原因
2023-08-10 14:59:00,2023-08-10,PG,能源油品,向上,0.0368443741,0.1016147295,4437.9439730251,0.0112804056,0.0109215327,2023-08-09 21:01:00,2023-08-10 14:00:00,2023-07-13,2023-08-09,high=4617.44 突破前20日高点 4437.94；涨跌幅=3.6844%，超过2倍前20日平均绝对涨跌幅 1.1280%；增仓幅度=10.1615%，超过1.5倍前20日平均绝对增减仓幅度 1.0922%；首次突破时间=2023-08-09 21:01:00
2023-08-10 15:00:00,2023-08-10,PG,能源油品,向上,0.0370702270,0.0998030818,4437.9439730251,0.0112804056,0.0109215327,2023-08-09 21:01:00,2023-08-10 15:00:00,2023-07-13,2023-08-09,high=4617.44 突破前20日高点 4437.94；涨跌幅=3.7070%，超过2倍前20日平均绝对涨跌幅 1.1280%；增仓幅度=9.9803%，超过1.5倍前20日平均绝对增减仓幅度 1.0922%；首次突破时间=2023-08-09 21:01:00
2023-08-17 13:59:00,2023-08-17,B,油脂油料,向上,0.0283436340,0.1142201530,5017.5414472567,0.0094004300,0.0464633479,2023-08-16 21:01:00,2023-08-17 13:00:00,2023-07-20,2023-08-16,high=5155.93 突破前20日高点 5017.54；涨跌幅=2.8344%，超过2倍前20日平均绝对涨跌幅 0.9400%；增仓幅度=11.4220%，超过1.5倍前20日平均绝对增减仓幅度 4.6463%；首次突破时间=2023-08-16 21:01:00
2023-08-17 14:59:00,2023-08-17,B,油脂油料,向上,0.0310089790,0.1097162038,5017.5414472567,0.0094004300,0.0464633479,2023-08-16 21:01:00,2023-08-17 14:00:00,2023-07-20,2023-08-16,high=5177.13 突破前20日高点 5017.54；涨跌幅=3.1009%，超过2倍前20日平均绝对涨跌幅 0.9400%；增仓幅度=10.9716%，超过1.5倍前20日平均绝对增减仓幅度 4.6463%；首次突破时间=2023-08-16 21:01:00
2023-08-17 15:00:00,2023-08-17,B,油脂油料,向上,0.0306019254,0.1065681803,5017.5414472567,0.0094004300,0.0464633479,2023-08-16 21:01:00,2023-08-17 15:00:00,2023-07-20,2023-08-16,high=5177.13 突破前20日高点 5017.54；涨跌幅=3.0602%，超过2倍前20日平均绝对涨跌幅 0.9400%；增仓幅度=10.6568%，超过1.5倍前20日平均绝对增减仓幅度 4.6463%；首次突破时间=2023-08-16 21:01:00
2023-08-18 09:59:00,2023-08-18,PP,烯烃塑料,向上,0.0184657443,0.0335036473,7497.0433210382,0.0058863274,0.0101480848,2023-08-17 21:07:00,2023-08-18 09:00:00,2023-07-21,2023-08-17,high=7569.97 突破前20日高点 7497.04；涨跌幅=1.8466%，超过2倍前20日平均绝对涨跌幅 0.5886%；增仓幅度=3.3504%，超过1.5倍前20日平均绝对增减仓幅度 1.0148%；首次突破时间=2023-08-17 21:07:00
2023-08-18 13:59:00,2023-08-18,PP,烯烃塑料,向上,0.0199128928,0.0533350175,7497.0433210382,0.0058863274,0.0101480848,2023-08-17 21:07:00,2023-08-18 13:00:00,2023-07-21,2023-08-17,high=7581.47 突破前20日高点 7497.04；涨跌幅=1.9913%，超过2倍前20日平均绝对涨跌幅 0.5886%；增仓幅度=5.3335%，超过1.5倍前20日平均绝对增减仓幅度 1.0148%；首次突破时间=2023-08-17 21:07:00
2023-08-18 14:59:00,2023-08-18,PP,烯烃塑料,向上,0.0207144039,0.0521148198,7497.0433210382,0.0058863274,0.0101480848,2023-08-17 21:07:00,2023-08-18 14:00:00,2023-07-21,2023-08-17,high=7584.78 突破前20日高点 7497.04；涨跌幅=2.0714%，超过2倍前20日平均绝对涨跌幅 0.5886%；增仓幅度=5.2115%，超过1.5倍前20日平均绝对增减仓幅度 1.0148%；首次突破时间=2023-08-17 21:07:00
2023-08-18 15:00:00,2023-08-18,PP,烯烃塑料,向上,0.0208642453,0.0513417753,7497.0433210382,0.0058863274,0.0101480848,2023-08-17 21:07:00,2023-08-18 15:00:00,2023-07-21,2023-08-17,high=7584.78 突破前20日高点 7497.04；涨跌幅=2.0864%，超过2倍前20日平均绝对涨跌幅 0.5886%；增仓幅度=5.1342%，超过1.5倍前20日平均绝对增减仓幅度 1.0148%；首次突破时间=2023-08-17 21:07:00
2023-08-18 15:15:00,2023-08-18,IM,金融期货,向下,-0.0199879046,-0.0431747547,6130.2162646231,0.0059811996,0.0175119058,2023-08-18 14:57:00,2023-08-18 15:00:00,2023-07-21,2023-08-17,low=6123.82 跌破前20日低点 6130.22；涨跌幅=-1.9988%，超过2倍前20日平均绝对涨跌幅 0.5981%；减仓幅度=-4.3175%，超过1.5倍前20日平均绝对增减仓幅度 1.7512%；首次突破时间=2023-08-18 14:57:00
2023-08-21 09:59:00,2023-08-21,FU,能源油品,向上,0.0421708631,0.0511397945,3575.5264788239,0.0138315098,0.0249036777,2023-08-21 09:04:00,2023-08-21 09:00:00,2023-07-24,2023-08-18,high=3663.21 突破前20日高点 3575.53；涨跌幅=4.2171%，超过2倍前20日平均绝对涨跌幅 1.3832%；增仓幅度=5.1140%，超过1.5倍前20日平均绝对增减仓幅度 2.4904%；首次突破时间=2023-08-21 09:04:00
2023-08-21 14:59:00,2023-08-21,TL,金融期货,向上,0.0081387142,0.1130900004,100.6374323448,0.0024092667,0.0259339830,2023-08-21 09:31:00,2023-08-21 14:00:00,2023-07-24,2023-08-18,high=101.434 突破前20日高点 100.637；涨跌幅=0.8139%，超过2倍前20日平均绝对涨跌幅 0.2409%；增仓幅度=11.3090%，超过1.5倍前20日平均绝对增减仓幅度 2.5934%；首次突破时间=2023-08-21 09:31:00
2023-08-22 09:59:00,2023-08-22,AP,果品,向上,0.0228632403,0.1194474831,8844.4177496223,0.0049730559,0.0440701426,2023-08-22 09:42:00,2023-08-22 09:00:00,2023-07-25,2023-08-21,high=8939.85 突破前20日高点 8844.42；涨跌幅=2.2863%，超过2倍前20日平均绝对涨跌幅 0.4973%；增仓幅度=11.9447%，超过1.5倍前20日平均绝对增减仓幅度 4.4070%；首次突破时间=2023-08-22 09:42:00
2023-08-22 10:59:00,2023-08-22,AP,果品,向上,0.0228120377,0.1684246921,8844.4177496223,0.0049730559,0.0440701426,2023-08-22 09:42:00,2023-08-22 10:00:00,2023-07-25,2023-08-21,high=8942.41 突破前20日高点 8844.42；涨跌幅=2.2812%，超过2倍前20日平均绝对涨跌幅 0.4973%；增仓幅度=16.8425%，超过1.5倍前20日平均绝对增减仓幅度 4.4070%；首次突破时间=2023-08-22 09:42:00
2023-08-22 11:30:00,2023-08-22,AP,果品,向上,0.0219325188,0.1802481451,8844.4177496223,0.0049730559,0.0440701426,2023-08-22 09:42:00,2023-08-22 11:00:00,2023-07-25,2023-08-21,high=8942.41 突破前20日高点 8844.42；涨跌幅=2.1933%，超过2倍前20日平均绝对涨跌幅 0.4973%；增仓幅度=18.0248%，超过1.5倍前20日平均绝对增减仓幅度 4.4070%；首次突破时间=2023-08-22 09:42:00
2023-08-22 13:59:00,2023-08-22,AP,果品,向上,0.0181845912,0.1801857971,8844.4177496223,0.0049730559,0.0440701426,2023-08-22 09:42:00,2023-08-22 13:00:00,2023-07-25,2023-08-21,high=8942.41 突破前20日高点 8844.42；涨跌幅=1.8185%，超过2倍前20日平均绝对涨跌幅 0.4973%；增仓幅度=18.0186%，超过1.5倍前20日平均绝对增减仓幅度 4.4070%；首次突破时间=2023-08-22 09:42:00
2023-08-22 14:59:00,2023-08-22,AP,果品,向上,0.0190026543,0.1845104830,8844.4177496223,0.0049730559,0.0440701426,2023-08-22 09:42:00,2023-08-22 14:00:00,2023-07-25,2023-08-21,high=8942.41 突破前20日高点 8844.42；涨跌幅=1.9003%，超过2倍前20日平均绝对涨跌幅 0.4973%；增仓幅度=18.4510%，超过1.5倍前20日平均绝对增减仓幅度 4.4070%；首次突破时间=2023-08-22 09:42:00
2023-08-22 15:00:00,2023-08-22,AP,果品,向上,0.0178314481,0.1837112946,8844.4177496223,0.0049730559,0.0440701426,2023-08-22 09:42:00,2023-08-22 15:00:00,2023-07-25,2023-08-21,high=8942.41 突破前20日高点 8844.42；涨跌幅=1.7831%，超过2倍前20日平均绝对涨跌幅 0.4973%；增仓幅度=18.3711%，超过1.5倍前20日平均绝对增减仓幅度 4.4070%；首次突破时间=2023-08-22 09:42:00
2023-08-31 22:59:00,2023-09-01,PB,有色基本金属,向上,0.0156684910,0.0422544729,16556.0790614408,0.0041750459,0.0185959951,2023-08-31 22:34:00,2023-08-31 22:00:00,2023-08-04,2023-08-31,high=16581.1 突破前20日高点 16556.1；涨跌幅=1.5668%，超过2倍前20日平均绝对涨跌幅 0.4175%；增仓幅度=4.2254%，超过1.5倍前20日平均绝对增减仓幅度 1.8596%；首次突破时间=2023-08-31 22:34:00
2023-08-31 22:59:00,2023-09-01,BR,橡胶,向上,0.0948204299,0.1345776219,12178.6329453481,0.0063227312,0.0473660124,2023-08-31 21:01:00,2023-08-31 22:00:00,2023-08-04,2023-08-31,high=13264.8 突破前20日高点 12178.6；涨跌幅=9.4820%，超过2倍前20日平均绝对涨跌幅 0.6323%；增仓幅度=13.4578%，超过1.5倍前20日平均绝对增减仓幅度 4.7366%；首次突破时间=2023-08-31 21:01:00
2023-08-31 23:59:00,2023-09-01,PB,有色基本金属,向上,0.0265942304,0.0676934433,16556.0790614408,0.0041750459,0.0185959951,2023-08-31 22:34:00,2023-08-31 23:00:00,2023-08-04,2023-08-31,high=16824.8 突破前20日高点 16556.1；涨跌幅=2.6594%，超过2倍前20日平均绝对涨跌幅 0.4175%；增仓幅度=6.7693%，超过1.5倍前20日平均绝对增减仓幅度 1.8596%；首次突破时间=2023-08-31 22:34:00
2023-08-31 23:00:00,2023-09-01,BR,橡胶,向上,0.0948212117,0.1349271411,12178.6329453481,0.0063227312,0.0473660124,2023-08-31 21:01:00,2023-08-31 23:00:00,2023-08-04,2023-08-31,high=13264.8 突破前20日高点 12178.6；涨跌幅=9.4821%，超过2倍前20日平均绝对涨跌幅 0.6323%；增仓幅度=13.4927%，超过1.5倍前20日平均绝对增减仓幅度 4.7366%；首次突破时间=2023-08-31 21:01:00
2023-09-01 00:59:00,2023-09-01,PB,有色基本金属,向上,0.0241999290,0.0612791217,16556.0790614408,0.0041750459,0.0185959951,2023-08-31 22:34:00,2023-09-01 00:00:00,2023-08-04,2023-08-31,high=16824.8 突破前20日高点 16556.1；涨跌幅=2.4200%，超过2倍前20日平均绝对涨跌幅 0.4175%；增仓幅度=6.1279%，超过1.5倍前20日平均绝对增减仓幅度 1.8596%；首次突破时间=2023-08-31 22:34:00
2023-09-01 01:00:00,2023-09-01,PB,有色基本金属,向上,0.0238820448,0.0599640299,16556.0790614408,0.0041750459,0.0185959951,2023-08-31 22:34:00,2023-09-01 01:00:00,2023-08-04,2023-08-31,high=16824.8 突破前20日高点 16556.1；涨跌幅=2.3882%，超过2倍前20日平均绝对涨跌幅 0.4175%；增仓幅度=5.9964%，超过1.5倍前20日平均绝对增减仓幅度 1.8596%；首次突破时间=2023-08-31 22:34:00
2023-09-01 09:59:00,2023-09-01,PB,有色基本金属,向上,0.0283987240,0.0680521047,16556.0790614408,0.0041750459,0.0185959951,2023-08-31 22:34:00,2023-09-01 09:00:00,2023-08-04,2023-08-31,high=16824.8 突破前20日高点 16556.1；涨跌幅=2.8399%，超过2倍前20日平均绝对涨跌幅 0.4175%；增仓幅度=6.8052%，超过1.5倍前20日平均绝对增减仓幅度 1.8596%；首次突破时间=2023-08-31 22:34:00
2023-09-01 09:59:00,2023-09-01,BR,橡胶,向上,0.0948216842,0.1367954804,12178.6329453481,0.0063227312,0.0473660124,2023-08-31 21:01:00,2023-09-01 09:00:00,2023-08-04,2023-08-31,high=13264.8 突破前20日高点 12178.6；涨跌幅=9.4822%，超过2倍前20日平均绝对涨跌幅 0.6323%；增仓幅度=13.6795%，超过1.5倍前20日平均绝对增减仓幅度 4.7366%；首次突破时间=2023-08-31 21:01:00
2023-09-01 10:59:00,2023-09-01,PB,有色基本金属,向上,0.0286289256,0.0701676872,16556.0790614408,0.0041750459,0.0185959951,2023-08-31 22:34:00,2023-09-01 10:00:00,2023-08-04,2023-08-31,high=16824.8 突破前20日高点 16556.1；涨跌幅=2.8629%，超过2倍前20日平均绝对涨跌幅 0.4175%；增仓幅度=7.0168%，超过1.5倍前20日平均绝对增减仓幅度 1.8596%；首次突破时间=2023-08-31 22:34:00
2023-09-01 10:59:00,2023-09-01,BR,橡胶,向上,0.0948203428,0.1361282164,12178.6329453481,0.0063227312,0.0473660124,2023-08-31 21:01:00,2023-09-01 10:00:00,2023-08-04,2023-08-31,high=13264.8 突破前20日高点 12178.6；涨跌幅=9.4820%，超过2倍前20日平均绝对涨跌幅 0.6323%；增仓幅度=13.6128%，超过1.5倍前20日平均绝对增减仓幅度 4.7366%；首次突破时间=2023-08-31 21:01:00
2023-09-01 11:30:00,2023-09-01,AL,有色基本金属,向上,0.0189320653,0.0502194870,18969.9316639603,0.0044426327,0.0227263080,2023-08-31 21:01:00,2023-09-01 11:00:00,2023-08-04,2023-08-31,high=19362.4 突破前20日高点 18969.9；涨跌幅=1.8932%，超过2倍前20日平均绝对涨跌幅 0.4443%；增仓幅度=5.0219%，超过1.5倍前20日平均绝对增减仓幅度 2.2726%；首次突破时间=2023-08-31 21:01:00
2023-09-01 11:30:00,2023-09-01,BR,橡胶,向上,0.0948260194,0.1361727006,12178.6329453481,0.0063227312,0.0473660124,2023-08-31 21:01:00,2023-09-01 11:00:00,2023-08-04,2023-08-31,high=13264.9 突破前20日高点 12178.6；涨跌幅=9.4826%，超过2倍前20日平均绝对涨跌幅 0.6323%；增仓幅度=13.6173%，超过1.5倍前20日平均绝对增减仓幅度 4.7366%；首次突破时间=2023-08-31 21:01:00
2023-09-01 11:30:00,2023-09-01,JM,煤焦,向上,0.0515631073,0.0570335955,1551.7302856585,0.0167247267,0.0242462475,2023-08-31 21:01:00,2023-09-01 11:00:00,2023-08-04,2023-08-31,high=1633.55 突破前20日高点 1551.73；涨跌幅=5.1563%，超过2倍前20日平均绝对涨跌幅 1.6725%；增仓幅度=5.7034%，超过1.5倍前20日平均绝对增减仓幅度 2.4246%；首次突破时间=2023-08-31 21:01:00
2023-09-01 13:59:00,2023-09-01,PB,有色基本金属,向上,0.0327398196,0.0850651308,16556.0790614408,0.0041750459,0.0185959951,2023-08-31 22:34:00,2023-09-01 13:00:00,2023-08-04,2023-08-31,high=16848.5 突破前20日高点 16556.1；涨跌幅=3.2740%，超过2倍前20日平均绝对涨跌幅 0.4175%；增仓幅度=8.5065%，超过1.5倍前20日平均绝对增减仓幅度 1.8596%；首次突破时间=2023-08-31 22:34:00
2023-09-01 13:59:00,2023-09-01,BR,橡胶,向上,0.0948470314,0.1361345713,12178.6329453481,0.0063227312,0.0473660124,2023-08-31 21:01:00,2023-09-01 13:00:00,2023-08-04,2023-08-31,high=13265.2 突破前20日高点 12178.6；涨跌幅=9.4847%，超过2倍前20日平均绝对涨跌幅 0.6323%；增仓幅度=13.6135%，超过1.5倍前20日平均绝对增减仓幅度 4.7366%；首次突破时间=2023-08-31 21:01:00
2023-09-01 13:59:00,2023-09-01,JM,煤焦,向上,0.0534072041,0.0659292313,1551.7302856585,0.0167247267,0.0242462475,2023-08-31 21:01:00,2023-09-01 13:00:00,2023-08-04,2023-08-31,high=1633.55 突破前20日高点 1551.73；涨跌幅=5.3407%，超过2倍前20日平均绝对涨跌幅 1.6725%；增仓幅度=6.5929%，超过1.5倍前20日平均绝对增减仓幅度 2.4246%；首次突破时间=2023-08-31 21:01:00
2023-09-01 14:59:00,2023-09-01,SI,新能源材料,向上,0.0206871046,0.0608752931,13947.5574719173,0.0062194376,0.0135518759,2023-09-01 13:33:00,2023-09-01 14:00:00,2023-08-04,2023-08-31,high=13983.9 突破前20日高点 13947.6；涨跌幅=2.0687%，超过2倍前20日平均绝对涨跌幅 0.6219%；增仓幅度=6.0875%，超过1.5倍前20日平均绝对增减仓幅度 1.3552%；首次突破时间=2023-09-01 13:33:00
2023-09-01 14:59:00,2023-09-01,AL,有色基本金属,向上,0.0169711517,0.0473703529,18969.9316639603,0.0044426327,0.0227263080,2023-08-31 21:01:00,2023-09-01 14:00:00,2023-08-04,2023-08-31,high=19362.4 突破前20日高点 18969.9；涨跌幅=1.6971%，超过2倍前20日平均绝对涨跌幅 0.4443%；增仓幅度=4.7370%，超过1.5倍前20日平均绝对增减仓幅度 2.2726%；首次突破时间=2023-08-31 21:01:00
2023-09-01 14:59:00,2023-09-01,BR,橡胶,向上,0.0948401616,0.1362743790,12178.6329453481,0.0063227312,0.0473660124,2023-08-31 21:01:00,2023-09-01 14:00:00,2023-08-04,2023-08-31,high=13265.2 突破前20日高点 12178.6；涨跌幅=9.4840%，超过2倍前20日平均绝对涨跌幅 0.6323%；增仓幅度=13.6274%，超过1.5倍前20日平均绝对增减仓幅度 4.7366%；首次突破时间=2023-08-31 21:01:00
2023-09-01 14:59:00,2023-09-01,JM,煤焦,向上,0.0558878927,0.0703577109,1551.7302856585,0.0167247267,0.0242462475,2023-08-31 21:01:00,2023-09-01 14:00:00,2023-08-04,2023-08-31,high=1633.55 突破前20日高点 1551.73；涨跌幅=5.5888%，超过2倍前20日平均绝对涨跌幅 1.6725%；增仓幅度=7.0358%，超过1.5倍前20日平均绝对增减仓幅度 2.4246%；首次突破时间=2023-08-31 21:01:00
2023-09-01 15:00:00,2023-09-01,SI,新能源材料,向上,0.0215141381,0.0327705590,13947.5574719173,0.0062194376,0.0135518759,2023-09-01 13:33:00,2023-09-01 15:00:00,2023-08-04,2023-08-31,high=13983.9 突破前20日高点 13947.6；涨跌幅=2.1514%，超过2倍前20日平均绝对涨跌幅 0.6219%；增仓幅度=3.2771%，超过1.5倍前20日平均绝对增减仓幅度 1.3552%；首次突破时间=2023-09-01 13:33:00
2023-09-01 15:00:00,2023-09-01,AL,有色基本金属,向上,0.0179343924,0.0474411286,18969.9316639603,0.0044426327,0.0227263080,2023-08-31 21:01:00,2023-09-01 15:00:00,2023-08-04,2023-08-31,high=19362.4 突破前20日高点 18969.9；涨跌幅=1.7934%，超过2倍前20日平均绝对涨跌幅 0.4443%；增仓幅度=4.7441%，超过1.5倍前20日平均绝对增减仓幅度 2.2726%；首次突破时间=2023-08-31 21:01:00
2023-09-01 15:00:00,2023-09-01,BR,橡胶,向上,0.0948447261,0.1360265380,12178.6329453481,0.0063227312,0.0473660124,2023-08-31 21:01:00,2023-09-01 15:00:00,2023-08-04,2023-08-31,high=13265.2 突破前20日高点 12178.6；涨跌幅=9.4845%，超过2倍前20日平均绝对涨跌幅 0.6323%；增仓幅度=13.6027%，超过1.5倍前20日平均绝对增减仓幅度 4.7366%；首次突破时间=2023-08-31 21:01:00
2023-09-01 15:00:00,2023-09-01,JM,煤焦,向上,0.0577757828,0.0700676358,1551.7302856585,0.0167247267,0.0242462475,2023-08-31 21:01:00,2023-09-01 15:00:00,2023-08-04,2023-08-31,high=1633.55 突破前20日高点 1551.73；涨跌幅=5.7776%，超过2倍前20日平均绝对涨跌幅 1.6725%；增仓幅度=7.0068%，超过1.5倍前20日平均绝对增减仓幅度 2.4246%；首次突破时间=2023-08-31 21:01:00
2023-09-01 21:59:00,2023-09-04,AO,有色基本金属,向上,0.0623277359,0.0935867954,3026.2382856735,0.0051521019,0.0239982793,2023-09-01 21:07:00,2023-09-01 21:00:00,2023-08-07,2023-09-01,high=3190.56 突破前20日高点 3026.24；涨跌幅=6.2328%，超过2倍前20日平均绝对涨跌幅 0.5152%；增仓幅度=9.3587%，超过1.5倍前20日平均绝对增减仓幅度 2.3998%；首次突破时间=2023-09-01 21:07:00
2023-09-01 22:59:00,2023-09-04,AO,有色基本金属,向上,0.0503266486,0.1189432265,3026.2382856735,0.0051521019,0.0239982793,2023-09-01 21:07:00,2023-09-01 22:00:00,2023-08-07,2023-09-01,high=3190.64 突破前20日高点 3026.24；涨跌幅=5.0327%，超过2倍前20日平均绝对涨跌幅 0.5152%；增仓幅度=11.8943%，超过1.5倍前20日平均绝对增减仓幅度 2.3998%；首次突破时间=2023-09-01 21:07:00
2023-09-01 23:59:00,2023-09-04,AO,有色基本金属,向上,0.0539124848,0.1309213552,3026.2382856735,0.0051521019,0.0239982793,2023-09-01 21:07:00,2023-09-01 23:00:00,2023-08-07,2023-09-01,high=3190.64 突破前20日高点 3026.24；涨跌幅=5.3912%，超过2倍前20日平均绝对涨跌幅 0.5152%；增仓幅度=13.0921%，超过1.5倍前20日平均绝对增减仓幅度 2.3998%；首次突破时间=2023-09-01 21:07:00
2023-09-02 00:59:00,2023-09-04,AO,有色基本金属,向上,0.0449960510,0.1159895753,3026.2382856735,0.0051521019,0.0239982793,2023-09-01 21:07:00,2023-09-02 00:00:00,2023-08-07,2023-09-01,high=3190.64 突破前20日高点 3026.24；涨跌幅=4.4996%，超过2倍前20日平均绝对涨跌幅 0.5152%；增仓幅度=11.5990%，超过1.5倍前20日平均绝对增减仓幅度 2.3998%；首次突破时间=2023-09-01 21:07:00
2023-09-02 01:00:00,2023-09-04,AO,有色基本金属,向上,0.0488913286,0.1123716082,3026.2382856735,0.0051521019,0.0239982793,2023-09-01 21:07:00,2023-09-02 01:00:00,2023-08-07,2023-09-01,high=3190.64 突破前20日高点 3026.24；涨跌幅=4.8891%，超过2倍前20日平均绝对涨跌幅 0.5152%；增仓幅度=11.2372%，超过1.5倍前20日平均绝对增减仓幅度 2.3998%；首次突破时间=2023-09-01 21:07:00
2023-09-04 09:59:00,2023-09-04,SI,新能源材料,向上,0.0288847526,0.0829524229,13983.8713182038,0.0071538273,0.0137396782,2023-09-04 09:01:00,2023-09-04 09:00:00,2023-08-07,2023-09-01,high=14477.7 突破前20日高点 13983.9；涨跌幅=2.8885%，超过2倍前20日平均绝对涨跌幅 0.7154%；增仓幅度=8.2952%，超过1.5倍前20日平均绝对增减仓幅度 1.3740%；首次突破时间=2023-09-04 09:01:00
